ski_pass,godina,vreme_nesrece,value,date1,date1_ts,
01-1078-03-190838 2032,2018,2/28/2018 14:15,Karaman greben,2/28/2018 14:15,414986054,
1-1078-13-57682 2028,2018,3/2/2018 11:36,Karaman greben,3/2/2018 11:36,415149327,
01-1078-09-27205 2030,2018,3/2/2018 16:40,Karaman greben,3/2/2018 16:40,415167598,
01-161471335348,2018,3/3/2018 11:36,Karaman greben,3/3/2018 11:36,415235714,
01-1078-05-42217 8,2018,3/4/2018 11:58,Karaman greben,3/4/2018 11:58,415323448,
01-1078-08-173364 82,2018,3/4/2018 20:33,Karaman greben,3/4/2018 20:33,415354351,
/,2018,3/5/2018 12:56,Karaman greben,3/5/2018 12:56,415413368,
nema,2018,3/5/2018 20:55,Karaman greben,3/5/2018 20:55,415442057,
01-1078-14-41022 91,2018,3/7/2018 13:05,Karaman greben,3/7/2018 13:05,415586652,
01-1078-10-88383 2021,2018,3/7/2018 19:57,Karaman greben,3/7/2018 19:57,415611380,
01-1078-02-227029 36,2018,3/7/2018 20:07,Karaman greben,3/7/2018 20:07,415612024,
/,2018,3/8/2018 16:45,Karaman greben,3/8/2018 16:45,415686289,
01-1078-13-58263 2028,2018,3/8/2018 19:26,Karaman greben,3/8/2018 19:26,415695944,
01-1078-03-177515 2021,2018,3/9/2018 21:12,Karaman greben,3/9/2018 21:12,415788700,
01-1078-02-227212 2032,2018,3/10/2018 10:42,Karaman greben,3/10/2018 10:42,415837284,
,2018,3/10/2018 12:59,Karaman greben,3/10/2018 12:59,415845517,
01-1078-02-227386 36,2018,3/10/2018 13:15,Karaman greben,3/10/2018 13:15,415846464,
01-1078-05-42629 8,2018,3/10/2018 13:40,Karaman greben,3/10/2018 13:40,415848000,
/,2018,3/10/2018 16:15,Karaman greben,3/10/2018 16:15,415857275,
01-1078-08-159575-82,2018,3/10/2018 19:10,Karaman greben,3/10/2018 19:10,415867767,
/,2018,3/11/2018 13:00,Karaman greben,3/11/2018 13:00,415931957,
01-1078-17-21083 2031,2018,3/13/2018 12:12,Karaman greben,3/13/2018 12:12,416101883,
01-1078-10-1018730 88,2018,3/13/2018 18:29,Karaman greben,3/13/2018 18:29,416124507,
01-1078-08-1743 77,2018,3/14/2018 10:14,Karaman greben,3/14/2018 10:14,416181249,
01-1078-02-227957 36,2018,3/20/2018 12:10,Karaman greben,3/20/2018 12:10,416706571,
01-1078-18-21725 2029,2018,3/21/2018 10:50,Karaman greben,3/21/2018 10:50,416788163,
01-1078-02-227933 36,2018,3/21/2018 11:15,Karaman greben,3/21/2018 11:15,416789701,
01-1078-08-175889 82,2018,3/22/2018 10:20,Karaman greben,3/22/2018 10:20,416872783,
01-1078-02-219977 2029,2018,3/22/2018 11:55,Karaman greben,3/22/2018 11:55,416878488,
01-1078-03-193433,2018,3/23/2018 19:29,Karaman greben,3/23/2018 19:29,416992102,
1-1078-13-58838 81,2018,3/24/2018 10:33,Karaman greben,3/24/2018 10:33,417046386,
01-1078-10-102617 88,2018,3/24/2018 18:10,Karaman greben,3/24/2018 18:10,417073806,
01-1076-02-228024 36,2018,3/24/2018 19:20,Karaman greben,3/24/2018 19:20,417077987,
01-1078-06-86183 44,2018,3/25/2018 10:50,Karaman greben,3/25/2018 10:50,417133807,
01-1078-10-103235 88,2018,3/26/2018 14:15,Karaman greben,3/26/2018 14:15,417232466,
/,2018,3/26/2018 15:15,Karaman greben,3/26/2018 15:15,417236057,
01-1078-15-34055 2040,2018,3/27/2018 11:25,Karaman greben,3/27/2018 11:25,417308700,
01-1078-16-7712-21,2018,3/31/2018 19:27,Karaman greben,3/31/2018 19:27,417683213,
01-1078-15-344 67 2040,2018,4/2/2018 15:50,Karaman greben,4/2/2018 15:50,417842956,
01-1078-16-103694-88,2018,4/3/2018 10:30,Karaman greben,4/3/2018 10:30,417910160,
01-1078-14-43784 2027,2018,4/4/2018 9:25,Karaman greben,4/4/2018 9:25,417992678,
/,2018,12/4/2018 13:10,Karaman greben,12/4/2018 13:10,439087775,
01-1078-08--177275 82,2018,12/6/2018 13:50,Karaman greben,12/6/2018 13:50,439262999,
01-1078-14-44358 36,2018,12/6/2018 14:50,Karaman greben,12/6/2018 14:50,439266558,
01-1078-8081 77298 82,2018,12/6/2018 14:53,Karaman greben,12/6/2018 14:53,439266733,
1-1078-19-1763-8,2018,12/7/2018 14:55,Karaman greben,12/7/2018 14:55,439353268,
12-1078-08-124011006 82,2018,12/8/2018 12:20,Karaman greben,12/8/2018 12:20,439430399,
01-1078-03-194853 36,2018,12/11/2018 11:40,Karaman greben,12/11/2018 11:40,439687155,
01-1078-10-104956 88,2018,12/13/2018 11:20,Karaman greben,12/13/2018 11:20,439858751,
01-1078-08-178132 82,2018,12/13/2018 11:35,Karaman greben,12/13/2018 11:35,439859684,
01-1078-10-105046 88,2018,12/13/2018 14:11,Karaman greben,12/13/2018 14:11,439869067,
01-1078-10-10508 88,2018,12/14/2018 10:15,Karaman greben,12/14/2018 10:15,439941267,
01-1078-10-105122 88,2018,12/14/2018 10:48,Karaman greben,12/14/2018 10:48,439943287,
01-1078-03-195153 2029,2018,12/14/2018 12:23,Karaman greben,12/14/2018 12:23,439948955,
12-1078-08-174343220 82,2018,12/14/2018 13:40,Karaman greben,12/14/2018 13:40,439953573,
01-1078-14-45153 40,2018,12/15/2018 11:10,Karaman greben,12/15/2018 11:10,440030956,
01-1078-10-105290 88,2018,12/15/2018 11:55,Karaman greben,12/15/2018 11:55,440033669,
01-1078-10-105139 88,2018,12/15/2018 12:30,Karaman greben,12/15/2018 12:30,440035791,
01-1078-01-248993 2032,2018,12/15/2018 20:40,Karaman greben,12/15/2018 20:40,440065202,
01-1078-18-23882 82,2018,12/16/2018 11:10,Karaman greben,12/16/2018 11:10,440117400,
01-1078-02-228238 36,2018,12/19/2018 10:49,Karaman greben,12/19/2018 10:49,440375342,
01-1078-08-178943 82,2018,12/19/2018 15:05,Karaman greben,12/19/2018 15:05,440390654,
01-1078-14-45531 2029,2018,12/21/2018 14:05,Karaman greben,12/21/2018 14:05,440559900,
01-1078-18-23842 82,2018,12/21/2018 21:50,Karaman greben,12/21/2018 21:50,440587797,
01-1078-10-105671 88,2018,12/22/2018 11:00,Karaman greben,12/22/2018 11:00,440635204,
01-1078-10-106122 88,2018,12/22/2018 13:10,Karaman greben,12/22/2018 13:10,440643006,
01-1078-14-457123 2045 ,2018,12/22/2018 13:55,Karaman greben,12/22/2018 13:55,440645674,
01-1078-0333-195729 2021,2018,12/22/2018 16:14,Karaman greben,12/22/2018 16:14,440654010,
01-1076-02-228408 36,2018,12/22/2018 20:02,Karaman greben,12/22/2018 20:02,440667706,
01-1078-14-45925 2029,2018,12/23/2018 13:30,Karaman greben,12/23/2018 13:30,440730554,
01-1078-06-86754 8,2018,12/23/2018 15:41,Karaman greben,12/23/2018 15:41,440738423,
01-1078-10-106656 88,2018,12/26/2018 14:14,Karaman greben,12/26/2018 14:14,440992411,
01-1078-08-180520 82,2018,12/29/2018 15:45,Karaman greben,12/29/2018 15:45,441257060,
01-1078-17-23563 81,2018,12/30/2018 13:18,Karaman greben,12/30/2018 13:18,441334672,
1-1078-9-29137 2045,2018,12/30/2018 16:35,Karaman greben,12/30/2018 16:35,441346451,
01-1078-14-46823 2029,2018,12/31/2018 10:27,Karaman greben,12/31/2018 10:27,441410808,
29-1078-01-249688 2044,2018,12/31/2018 11:05,Karaman greben,12/31/2018 11:05,441413108,
01-1078-17-23688  81,2018,12/31/2018 11:35,Karaman greben,12/31/2018 11:35,441414901,
01-1078-14-47192 2046,2018,12/31/2018 13:10,Karaman greben,12/31/2018 13:10,441420608,
01-1078-05-44018 8,2019,1/1/2019 11:53,Karaman greben,1/1/2019 11:53,441502348,
01-1078-05-43479 82,2019,1/1/2019 14:45,Karaman greben,1/1/2019 14:45,441512666,
1-1078-13-61433 2028,2019,1/1/2019 15:15,Karaman greben,1/1/2019 15:15,441514496,
01-1078-02-228724 2028,2019,1/3/2019 13:00,Karaman greben,1/3/2019 13:00,441679206,
01-1078-03-198164 2021,2019,1/3/2019 16:00,Karaman greben,1/3/2019 16:00,441689958,
1-1078-13-60870 2032,2019,1/4/2019 10:40,Karaman greben,1/4/2019 10:40,441757187,
01-1078-14-47888 2029,2019,1/4/2019 12:45,Karaman greben,1/4/2019 12:45,441764671,
01-1078-01-250561 74,2019,1/4/2019 15:25,Karaman greben,1/4/2019 15:25,441774253,
01-1078-05-43507 82,2019,1/5/2019 10:00,Karaman greben,1/5/2019 10:00,441841205,
01-1078-05-44471 44,2019,1/5/2019 11:45,Karaman greben,1/5/2019 11:45,441847479,
01-1078-03-198536 2021,2019,1/6/2019 11:30,Karaman greben,1/6/2019 11:30,441933000,
01-1078-16-12462 21,2019,1/6/2019 14:30,Karaman greben,1/6/2019 14:30,441943801,
01-1078-02-230142 36,2019,1/7/2019 10:40,Karaman greben,1/7/2019 10:40,442016368,
01-1078-08-181904 82,2019,1/7/2019 10:45,Karaman greben,1/7/2019 10:45,442016689,
01-1078-08-182163 82,2019,1/7/2019 10:50,Karaman greben,1/7/2019 10:50,442016987,
01-1078-16-11419 21,2019,1/7/2019 13:30,Karaman greben,1/7/2019 13:30,442026563,
01-1078-20-3165 2042,2019,1/12/2019 14:50,Karaman greben,1/12/2019 14:50,442463406,
Jednokratni ski pass,2019,1/16/2019 11:00,Karaman greben,1/16/2019 11:00,442795184,
01-1078-08-178341 82,2019,1/17/2019 10:45,Karaman greben,1/17/2019 10:45,442880680,
01-1078-15-35956 2052,2019,1/19/2019 15:35,Karaman greben,1/19/2019 15:35,443070893,
01-1078-13-64227 2028,2019,1/21/2019 10:20,Karaman greben,1/21/2019 10:20,443224794,
01-1078-20-1110 88,2019,1/21/2019 10:38,Karaman greben,1/21/2019 10:38,443225867,
1-1078-13-63966 36,2019,1/21/2019 11:34,Karaman greben,1/21/2019 11:34,443229248,
01-1078-17-25956 81,2019,1/22/2019 10:24,Karaman greben,1/22/2019 10:24,443311430,
12-1078-08-235817097 8,2019,1/22/2019 11:05,Karaman greben,1/22/2019 11:05,443313852,
01-1078-03-200277 2021,2019,1/23/2019 13:25,Karaman greben,1/23/2019 13:25,443408674,
01-1078-18-23307 40,2019,1/24/2019 13:09,Karaman greben,1/24/2019 13:09,443494096,
01-1078-15-36192 2046,2019,1/24/2019 14:13,Karaman greben,1/24/2019 14:13,443497965,
1-1078-13-64918 36,2019,1/25/2019 11:52,Karaman greben,1/25/2019 11:52,443575902,
01-1078-04-170452 2044,2019,1/27/2019 13:45,Karaman greben,1/27/2019 13:45,443755491,
01-1078-1451020 2046,2019,1/29/2019 15:04,Karaman greben,1/29/2019 15:04,443933029,
01-1078-05-45450 8,2019,1/30/2019 10:56,Karaman greben,1/30/2019 10:56,444004510,
01-1078-23-860 82,2019,1/30/2019 14:00,Karaman greben,1/30/2019 14:00,444015608,
01-1078-03-201655 2021,2019,2/2/2019 10:15,Karaman greben,2/2/2019 10:15,444261272,
01-1078-10-112164 88,2019,2/3/2019 13:00,Karaman greben,2/3/2019 13:00,444357577,
01-1078-06-88830 44,2019,2/3/2019 13:20,Karaman greben,2/3/2019 13:20,444358765,
01-1078-14-51743 2046,2019,2/3/2019 16:15,Karaman greben,2/3/2019 16:15,444369262,
01-1078-13-65628 81,2019,2/4/2019 12:50,Karaman greben,2/4/2019 12:50,444443371,
01-1078-05-43616 82,2019,2/4/2019 16:00,Karaman greben,2/4/2019 16:00,444454772,
01-1078-20-1857088,2019,2/5/2019 9:51,Karaman greben,2/5/2019 9:51,444519065,
01-1078-08-178779 82,2019,2/5/2019 20:35,Karaman greben,2/5/2019 20:35,444557671,
01-1078-13-65660 81,2019,2/5/2019 20:35,Karaman greben,2/5/2019 20:35,444557679,
01-1078-08-178775 82,2019,2/5/2019 20:35,Karaman greben,2/5/2019 20:35,444557706,
/,2019,2/6/2019 15:05,Karaman greben,2/6/2019 15:05,444624292,
01-1078-01-252639 2049,2019,2/6/2019 20:05,Karaman greben,2/6/2019 20:05,444642287,
01-1078-10-112148 88,2019,2/7/2019 14:23,Karaman greben,2/7/2019 14:23,444708165,
01-1078-02-232341 36,2019,2/7/2019 16:00,Karaman greben,2/7/2019 16:00,444713958,
01-1078-16-12596 21,2019,2/8/2019 12:00,Karaman greben,2/8/2019 12:00,444785960,
/,2019,2/8/2019 12:50,Karaman greben,2/8/2019 12:50,444789000,
01-1078-02-230451 81,2019,2/9/2019 13:30,Karaman greben,2/9/2019 13:30,444877770,
12-1078-01-135710346 74,2019,2/10/2019 11:40,Karaman greben,2/10/2019 11:40,444957571,
01-1078-08-187263 2046,2019,2/10/2019 16:06,Karaman greben,2/10/2019 16:06,444973525,
01-1078-02-234252 36,2019,2/11/2019 12:20,Karaman greben,2/11/2019 12:20,445046385,
01-1078-04-171722 2047,2019,2/14/2019 14:10,Karaman greben,2/14/2019 14:10,445312188,
01-107602-234547 36,2019,2/15/2019 14:54,Karaman greben,2/15/2019 14:54,445401232,
01-1078-06-89331 44,2019,2/16/2019 11:13,Karaman greben,2/16/2019 11:13,445474337,
1-1078-10-113158 88,2019,2/16/2019 11:30,Karaman greben,2/16/2019 11:30,445475393,
12-1078-04-177602739 81,2019,2/16/2019 13:40,Karaman greben,2/16/2019 13:40,445483183,
12-1078-08-186010708 82,2019,2/16/2019 14:34,Karaman greben,2/16/2019 14:34,445486416,
01-1078-15-38020 2046,2019,2/17/2019 12:25,Karaman greben,2/17/2019 12:25,445565062,
,2019,2/17/2019 12:30,Karaman greben,2/17/2019 12:30,445565400,
1-1078-9-31286 2045,2019,2/17/2019 15:45,Karaman greben,2/17/2019 15:45,445577081,
01-1078-17-28831 8,2019,2/17/2019 16:14,Karaman greben,2/17/2019 16:14,445578795,
01-1078-18-27405 40,2019,2/18/2019 11:50,Karaman greben,2/18/2019 11:50,445649353,
01-1078-02-234603 36,2019,2/18/2019 12:00,Karaman greben,2/18/2019 12:00,445650009,
01-1078-14-54598 2029,2019,2/18/2019 12:54,Karaman greben,2/18/2019 12:54,445653229,
01-1078-14-54666 2029,2019,2/19/2019 10:34,Karaman greben,2/19/2019 10:34,445731190,
1-1078-9-31271 2045,2019,2/19/2019 11:39,Karaman greben,2/19/2019 11:39,445735102,
01-1078-08-188035 82,2019,2/19/2019 15:24,Karaman greben,2/19/2019 15:24,445748613,
01-1078-18-27302 40,2019,2/20/2019 9:19,Karaman greben,2/20/2019 9:19,445813100,
nije imala kod sebe ski-pass,2019,2/21/2019 14:53,Karaman greben,2/21/2019 14:53,445919575,
1-1078-9-31189 2045,2019,2/23/2019 15:40,Karaman greben,2/23/2019 15:40,446095165,
01-1078-14-55227  2029,2019,2/24/2019 13:13,Karaman greben,2/24/2019 13:13,446172754,
01-1078-06-90177 44,2019,2/25/2019 13:45,Karaman greben,2/25/2019 13:45,446261070,
01-10-78-13-68384 2046,2019,2/25/2019 14:45,Karaman greben,2/25/2019 14:45,446264689,
01-1078-03-205567 2021,2019,2/25/2019 15:50,Karaman greben,2/25/2019 15:50,446268609,
01-1078-08-189477 82,2019,2/25/2019 16:00,Karaman greben,2/25/2019 16:00,446269175,
01-1078-14-55478 2029,2019,2/26/2019 9:45,Karaman greben,2/26/2019 9:45,446333082,
01-1078-08-189890 82,2019,2/26/2019 16:15,Karaman greben,2/26/2019 16:15,446356475,
01-1078-13-68602 2028,2019,3/1/2019 16:30,Karaman greben,3/1/2019 16:30,446616593,
01-1078-08-190314 82,2019,3/2/2019 12:03,Karaman greben,3/2/2019 12:03,446686937,
01-1078-04-173006 2032,2019,3/2/2019 13:15,Karaman greben,3/2/2019 13:15,446691308,
01-1078-03-205697 2021,2019,3/2/2019 16:08,Karaman greben,3/2/2019 16:08,446701687,
01-1078-04-173090 2032,2019,3/4/2019 20:45,Karaman greben,3/4/2019 20:45,446891059,
1-1078-1-115868 88,2019,3/7/2019 14:07,Karaman greben,3/7/2019 14:07,447126394,
01-1078-14-57061 2042,2019,3/9/2019 10:00,Karaman greben,3/9/2019 10:00,447284379,
01-1078-04-173390 2032,2019,3/9/2019 13:50,Karaman greben,3/9/2019 13:50,447298159,
01-1078-15-39291 2047,2019,3/10/2019 12:30,Karaman greben,3/10/2019 12:30,447379773,
01-1073-08-186703 82,2019,3/11/2019 18:15,Karaman greben,3/11/2019 18:15,447486904,
01-1078-14-57468  2042,2019,3/12/2019 13:25,Karaman greben,3/12/2019 13:25,447555902,
01-1078-18-28357 85,2019,3/14/2019 9:35,Karaman greben,3/14/2019 9:35,447714885,
01-1078-9-32528 2045,2019,3/14/2019 12:15,Karaman greben,3/14/2019 12:15,447724507,
Jedna vožnja,2019,3/14/2019 15:25,Karaman greben,3/14/2019 15:25,447735906,
01-1078-03-207526 85,2019,3/15/2019 11:18,Karaman greben,3/15/2019 11:18,447807482,
01-1078-22-5551 2048,2019,3/15/2019 14:10,Karaman greben,3/15/2019 14:10,447817800,
1-1078-13-70089 36,2019,3/17/2019 10:26,Karaman greben,3/17/2019 10:26,447977115,
01-1078-06-91298 8,2019,3/18/2019 13:53,Karaman greben,3/18/2019 13:53,448075953,
1-1078-13-70248 36,2019,3/18/2019 19:45,Karaman greben,3/18/2019 19:45,448097092,
"Radnik skijališta, nema ski pas",2019,3/19/2019 9:38,Karaman greben,3/19/2019 9:38,448147040,
01-1078-08-179087 82,2019,3/20/2019 13:55,Karaman greben,3/20/2019 13:55,448248888,
1-1078-13-70...,2019,3/21/2019 10:58,Karaman greben,3/21/2019 10:58,448324652,
01-1078-01-255558 74,2019,3/22/2019 13:05,Karaman greben,3/22/2019 13:05,448418688,
1-1078-10-117749 88,2019,3/22/2019 15:25,Karaman greben,3/22/2019 15:25,448427078,
01-1078-06-91652 44,2019,3/30/2019 10:25,Karaman greben,3/30/2019 10:25,449100278,
01-1078-17-32140 2047,2019,12/6/2019 14:30,Karaman greben,12/6/2019 14:30,470801356,
1-1078-9-33130 2032,2019,12/6/2019 14:45,Karaman greben,12/6/2019 14:45,470802270,
01-1078-08-193632 82,2019,12/7/2019 14:50,Karaman greben,12/7/2019 14:50,470888967,
1-1078-13-71137-2028,2019,12/7/2019 21:49,Karaman greben,12/7/2019 21:49,470914105,
01-1078-08 194089 82,2019,12/8/2019 14:20,Karaman greben,12/8/2019 14:20,470973577,
1-1078-10-118960 2048,2019,12/11/2019 12:14,Karaman greben,12/11/2019 12:14,471225241,
01-1078-04-179262 2047,2019,12/13/2019 12:31,Karaman greben,12/13/2019 12:31,471399010,
01-1078-04-179245 2047,2019,12/14/2019 12:54,Karaman greben,12/14/2019 12:54,471486816,
01-1078-17-32362 2044,2019,12/14/2019 14:55,Karaman greben,12/14/2019 14:55,471494100,
01-1078-04-179414 2047,2019,12/15/2019 9:46,Karaman greben,12/15/2019 9:46,471561910,
01-1078-10-119394 2048,2019,12/15/2019 10:45,Karaman greben,12/15/2019 10:45,471565471,
01-1078-17-32832 2044,2019,12/15/2019 14:57,Karaman greben,12/15/2019 14:57,471580577,
01 1078-9-33440 2032,2019,12/19/2019 11:28,Karaman greben,12/19/2019 11:28,471913648,
01-1078-05-51449 88,2019,12/19/2019 11:34,Karaman greben,12/19/2019 11:34,471914023,
12-1078-17-224800290 2021,2019,12/20/2019 13:20,Karaman greben,12/20/2019 13:20,472006789,
12-1078-17-224800288 2021,2019,12/20/2019 14:01,Karaman greben,12/20/2019 14:01,472009227,
01-1078-08-195137 82,2019,12/21/2019 15:30,Karaman greben,12/21/2019 15:30,472101000,
01-1078-08-195539 82 ,2019,12/23/2019 12:42,Karaman greben,12/23/2019 12:42,472263726,
01-1078-18-31041 2055,2019,12/23/2019 14:00,Karaman greben,12/23/2019 14:00,472268409,
01-1078-17-33341 2021,2019,12/23/2019 15:15,Karaman greben,12/23/2019 15:15,472272905,
01-1078-08-195318 82,2019,12/26/2019 13:01,Karaman greben,12/26/2019 13:01,472524040,
1-1078-13-71738 2048,2019,12/26/2019 19:57,Karaman greben,12/26/2019 19:57,472549024,
01-1078-08-195259 82,2019,12/27/2019 13:49,Karaman greben,12/27/2019 13:49,472613344,
01-1078-08-195207 82,2019,12/27/2019 20:25,Karaman greben,12/27/2019 20:25,472637057,
1-1078-14-61693 2042,2019,12/30/2019 1:45,Karaman greben,12/30/2019 1:45,472829108,
1-1078-14-61750 2042,2019,12/30/2019 14:30,Karaman greben,12/30/2019 14:30,472874993,
01-1078-04-180256 2044,2019,12/31/2019 12:20,Karaman greben,12/31/2019 12:20,472953564,
1-1078-13-73472 2028,2020,1/2/2020 12:10,Karaman greben,1/2/2020 12:10,473125791,
01-1078-15-42361 2058,2020,1/2/2020 13:15,Karaman greben,1/2/2020 13:15,473129685,
*1-1078-10-121275 2045,2020,1/2/2020 14:30,Karaman greben,1/2/2020 14:30,473134199,
01-1078-03-211337 44,2020,1/3/2020 12:05,Karaman greben,1/3/2020 12:05,473211904,
01-1078-06-91997 44,2020,1/4/2020 13:08,Karaman greben,1/4/2020 13:08,473302056,
01-1078-04-180627 2065,2020,1/5/2020 10:48,Karaman greben,1/5/2020 10:48,473380050,
01-1078-03-211230 2048,2020,1/5/2020 20:16,Karaman greben,1/5/2020 20:16,473414146,
01-1078-01-257344 2055,2020,1/6/2020 14:55,Karaman greben,1/6/2020 14:55,473481301,
01-1078-17-35794 2021,2020,1/7/2020 11:40,Karaman greben,1/7/2020 11:40,473555961,
01-1078-01-40049 82,2020,1/7/2020 12:00,Karaman greben,1/7/2020 12:00,473557165,
01-1078-05-52193 2054,2020,1/8/2020 14:10,Karaman greben,1/8/2020 14:10,473651406,
01-1078-13-74389 2060,2020,1/9/2020 14:30,Karaman greben,1/9/2020 14:30,473738983,
01-1078-17-36285 2021,2020,1/9/2020 15:30,Karaman greben,1/9/2020 15:30,473742583,
-,2020,1/9/2020 21:00,Karaman greben,1/9/2020 21:00,473762405,
01-1078-16-13989 2037,2020,1/10/2020 10:50,Karaman greben,1/10/2020 10:50,473812154,
01-1078-05-49622 88,2020,1/10/2020 14:00,Karaman greben,1/10/2020 14:00,473823589,
01-1078-17-35823 2021,2020,1/10/2020 15:35,Karaman greben,1/10/2020 15:35,473829271,
/,2020,1/11/2020 16:35,Karaman greben,1/11/2020 16:35,473919272,
/,2020,1/11/2020 16:35,Karaman greben,1/11/2020 16:35,473919275,
12-1078-04-143178781 2065,2020,1/12/2020 11:52,Karaman greben,1/12/2020 11:52,473988717,
01-1078-08-194403 82,2020,1/12/2020 12:30,Karaman greben,1/12/2020 12:30,473990960,
*01-1078-01-258592 2055,2020,1/12/2020 15:59,Karaman greben,1/12/2020 15:59,474003547,
12-1078-19-159910894 2059,2020,1/13/2020 12:21,Karaman greben,1/13/2020 12:21,474076846,
12-1078-01-159971501 2055,2020,1/13/2020 15:10,Karaman greben,1/13/2020 15:10,474087005,
*01-1078-08-199458 82,2020,1/15/2020 14:49,Karaman greben,1/15/2020 14:49,474258503,
/,2020,1/16/2020 15:35,Karaman greben,1/16/2020 15:35,474347676,
*01-1078-01-258889 2055,2020,1/17/2020 10:53,Karaman greben,1/17/2020 10:53,474417149,
*1-1078-14-64176 2059,2020,1/17/2020 15:20,Karaman greben,1/17/2020 15:20,474433173,
*1-1078-10-123144 2045,2020,1/18/2020 11:46,Karaman greben,1/18/2020 11:46,474506732,
01-1078-02-239528 2060,2020,1/18/2020 15:32,Karaman greben,1/18/2020 15:32,474520322,
*1-1078-14-64437 2042,2020,1/19/2020 11:30,Karaman greben,1/19/2020 11:30,474592177,
*01-1078-15-43151 2048,2020,1/20/2020 12:35,Karaman greben,1/20/2020 12:35,474682508,
1-1078-10-123325 2045,2020,1/22/2020 15:03,Karaman greben,1/22/2020 15:03,474864184,
*01-1078-15-41891 2045,2020,1/23/2020 9:50,Karaman greben,1/23/2020 9:50,474931807,
*01-1078-18-30133 88,2020,1/24/2020 13:15,Karaman greben,1/24/2020 13:15,475030474,
*01-1078-13-77087 2060,2020,1/24/2020 16:05,Karaman greben,1/24/2020 16:05,475040668,
01-1078-08-201234 2048,2020,1/26/2020 11:30,Karaman greben,1/26/2020 11:30,475196988,
1-1078-19-6696 2059,2020,1/26/2020 15:50,Karaman greben,1/26/2020 15:50,475212574,
1-1078-15-43385 2048,2020,1/28/2020 14:18,Karaman greben,1/28/2020 14:18,475379846,
01-1078-01-259218 2032,2020,1/29/2020 12:20,Karaman greben,1/29/2020 12:20,475459160,
01-1078-15-43608 2048,2020,2/2/2020 11:10,Karaman greben,2/2/2020 11:10,475800601,
01-1078-04-182960 2065,2020,2/2/2020 16:25,Karaman greben,2/2/2020 16:25,475819474,
01-1078-01-260538 2055,2020,2/2/2020 16:35,Karaman greben,2/2/2020 16:35,475820081,
jednokratna karta,2020,2/3/2020 11:55,Karaman greben,2/3/2020 11:55,475889684,
,2020,2/4/2020 13:05,Karaman greben,2/4/2020 13:05,475980290,
1-1078-16-14585 2037,2020,2/5/2020 13:30,Karaman greben,2/5/2020 13:30,476068164,
01-1078-08-203186 82,2020,2/5/2020 15:10,Karaman greben,2/5/2020 15:10,476074186,
01-1078-17-39397 2021,2020,2/6/2020 13:38,Karaman greben,2/6/2020 13:38,476155088,
01-1078-04-183514 2032,2020,2/7/2020 13:30,Karaman greben,2/7/2020 13:30,476240959,
01-1078-20-7960 2056,2020,2/7/2020 14:41,Karaman greben,2/7/2020 14:41,476245249,
01-1078-05-54459 2054,2020,2/8/2020 12:01,Karaman greben,2/8/2020 12:01,476322037,
01-1078-17-39597 2021,2020,2/8/2020 14:45,Karaman greben,2/8/2020 14:45,476331887,
*1-1078-14-66938 2042,2020,2/9/2020 13:48,Karaman greben,2/9/2020 13:48,476414837,
01-1078-15-41558 2045,2020,2/10/2020 16:43,Karaman greben,2/10/2020 16:43,476511758,
01-1078-01-261435 2055,2020,2/10/2020 18:42,Karaman greben,2/10/2020 18:42,476518928,
Radnik Skijališta Srbije nema ski pass,2020,2/11/2020 10:55,Karaman greben,2/11/2020 10:55,476577273,
01-1078-02-241626 2060,2020,2/12/2020 12:15,Karaman greben,2/12/2020 12:15,476668474,
01-1078-04-183880 2065,2020,2/12/2020 13:15,Karaman greben,2/12/2020 13:15,476672109,
*01-1078-08-202823 82,2020,2/12/2020 16:30,Karaman greben,2/12/2020 16:30,476683760,
"Nema br, izdat u Hotelu Putnik",2020,2/13/2020 14:55,Karaman greben,2/13/2020 14:55,476764464,
*1-1078-13-79777 2044,2020,2/13/2020 16:18,Karaman greben,2/13/2020 16:18,476769447,
,2020,2/14/2020 11:23,Karaman greben,2/14/2020 11:23,476838139,
*1-1078-16-14709 2037,2020,2/14/2020 15:01,Karaman greben,2/14/2020 15:01,476851219,
*01-1078-17-39644 2021,2020,2/14/2020 15:05,Karaman greben,2/14/2020 15:05,476851454,
*1-1078-19-8091 2032,2020,2/15/2020 21:53,Karaman greben,2/15/2020 21:53,476962351,
01-1078-01-262019 2055,2020,2/16/2020 11:32,Karaman greben,2/16/2020 11:32,477011528,
01-1078-03-214481  2047,2020,2/16/2020 13:15,Karaman greben,2/16/2020 13:15,477017705,
01-1078-241957 2060,2020,2/16/2020 16:15,Karaman greben,2/16/2020 16:15,477028495,
01-1078-03-214647 2047,2020,2/19/2020 10:13,Karaman greben,2/19/2020 10:13,477265944,
nije imala kod sebe,2020,2/19/2020 12:30,Karaman greben,2/19/2020 12:30,477274175,
01-1078-05-50596 88,2020,2/20/2020 16:02,Karaman greben,2/20/2020 16:02,477373315,
